CONFUCIAN-ASIA	1913	99
CONFUCIAN-ASIA	1914	98
CONFUCIAN-ASIA	1915	66
CONFUCIAN-ASIA	1916	73
CONFUCIAN-ASIA	1917	58
CONFUCIAN-ASIA	1918	67
CONFUCIAN-ASIA	1919	61
CONFUCIAN-ASIA	1920	88
CONFUCIAN-ASIA	1921	100
CONFUCIAN-ASIA	1922	98
CONFUCIAN-ASIA	1923	91
CONFUCIAN-ASIA	1924	119
CONFUCIAN-ASIA	1925	141
CONFUCIAN-ASIA	1926	138
CONFUCIAN-ASIA	1927	144
CONFUCIAN-ASIA	1928	114
CONFUCIAN-ASIA	1929	108
CONFUCIAN-ASIA	1930	111
CONFUCIAN-ASIA	1931	113
CONFUCIAN-ASIA	1932	103
CONFUCIAN-ASIA	1933	117
CONFUCIAN-ASIA	1934	118
CONFUCIAN-ASIA	1935	82
CONFUCIAN-ASIA	1936	74
CONFUCIAN-ASIA	1937	80
CONFUCIAN-ASIA	1938	76
CONFUCIAN-ASIA	1939	105
CONFUCIAN-ASIA	1940	77
CONFUCIAN-ASIA	1941	46
CONFUCIAN-ASIA	1942	59
CONFUCIAN-ASIA	1943	51
CONFUCIAN-ASIA	1944	59
CONFUCIAN-ASIA	1945	63
CONFUCIAN-ASIA	1946	58
CONFUCIAN-ASIA	1947	71
CONFUCIAN-ASIA	1948	73
CONFUCIAN-ASIA	1949	63
CONFUCIAN-ASIA	1950	77
CONFUCIAN-ASIA	1951	83
CONFUCIAN-ASIA	1953	87
CONFUCIAN-ASIA	1954	78
CONFUCIAN-ASIA	1961	99
CONFUCIAN-ASIA	1963	77
CONFUCIAN-ASIA	1967	127
CONFUCIAN-ASIA	1968	137
CONFUCIAN-ASIA	1969	151
CONFUCIAN-ASIA	1971	197
CONFUCIAN-ASIA	1972	277
ARAB	1900	96
ARAB	1906	109
ARAB	1913	104
CONFUCIAN-ASIA	1903	85
CONFUCIAN-ASIA	1905	76
CONFUCIAN-ASIA	1952	63
CONFUCIAN-ASIA	1955	83
CONFUCIAN-ASIA	1966	100
ARAB	1914	86
SOUTHERN-ASIA	1907	55
SOUTHERN-ASIA	1909	44
SOUTHERN-ASIA	1913	36
SOUTHERN-ASIA	1925	59
ARAB	1902	85
ARAB	1904	60
ARAB	1908	119
ARAB	1915	67
ARAB	1916	50
ARAB	1918	49
SOUTHERN-ASIA	1931	85
SOUTHERN-ASIA	1903	76
SOUTHERN-ASIA	1911	47
SOUTHERN-ASIA	1914	22
SOUTHERN-ASIA	1915	38
SOUTHERN-ASIA	1916	25
SOUTHERN-ASIA	1922	55
SOUTHERN-ASIA	1924	62
SOUTHERN-ASIA	1940	25
SOUTHERN-ASIA	1941	51
SOUTHERN-ASIA	1932	60
SOUTHERN-ASIA	1936	46
SOUTHERN-ASIA	1937	32
SOUTHERN-ASIA	1939	39
SOUTHERN-ASIA	1942	39
SOUTHERN-ASIA	1919	33
SOUTHERN-ASIA	1943	28
SOUTHERN-ASIA	1944	16
SOUTHERN-ASIA	1945	20
SOUTHERN-ASIA	1946	21
SOUTHERN-ASIA	1904	54
